stableBindProbability_MedianVelocity,stableBindProbability_MedianDisplacement,chemokineExpressionThreshold_MedianVelocity,chemokineExpressionThreshold_MedianDisplacement,initialChemokineExpressionValue_MedianVelocity,initialChemokineExpressionValue_MedianDisplacement,maxChemokineExpressionValue_MedianVelocity,maxChemokineExpressionValue_MedianDisplacement,maxProbabilityOfAdhesion_MedianVelocity,maxProbabilityOfAdhesion_MedianDisplacement,adhesionFactorExpressionSlope_MedianVelocity,adhesionFactorExpressionSlope_MedianDisplacement
4.80000000000001,36.2497847909875,5.08152099045081,52.3481454261141,2.43395765973845,35.7712493126205,5.14846162929583,44.244130700297,5.19999999999999,46.0091808371179,3.21595601341541,38.9364040219575
4.6744748819614,41.6972132171786,4.94301849759114,58.8882144304951,2.26073088837464,34.5971127255015,4.99586374851078,44.3519652894248,4.33385696118443,43.7988777412185,3.49356867977967,39.4069794793783
4.79773195846521,42.7673644661718,4.84267323015558,65.1066922355755,2.06366702040858,33.5933975384626,4.87676277211042,44.6446107818218,3.21551761579381,39.7787685616142,3.6,39.1118742149771
4.80000000000001,42.4195793735849,4.73395814859451,59.8726196754012,1.90498963473606,32.950960371531,4.79603690246487,49.3194557022147,1.78694551600441,31.9450218898483,3.8209052248127,38.7599350764798
4.89037908332869,43.0919007805776,4.63984778130027,55.5903599945433,1.75940497332398,31.8529743967878,4.76129339539912,57.5179569939698,0.0709134983731636,6.5621988813087,4.03862458470268,37.7621128685458
5.00411279336417,43.3420328124117,4.48976064214965,47.8365140563827,1.62652566246767,31.218735207153,4.65589940426864,53.0397504733654,1.63660688889532,31.3069760210215,4.39686391634515,36.6069837802226
5.17978429286635,42.9172375630315,4.42327376239702,42.1775968373334,1.39348192951479,28.9423298682104,4.57729985191099,44.0488157528751,3.01372038606012,38.6525342049529,4.76886847991035,35.1735365285443
5.25051068319534,41.5321337387704,4.23483162826679,48.4655627951573,1.25792363634754,28.1088904621577,4.57264376341224,39.6678913512885,4.16241791301702,42.9909815550809,5.22825332684945,31.6756332696136
5.21420559576996,40.3753552201965,4.23158929605367,55.9139461312602,1.46820275038771,27.8967234040396,4.52153970710516,37.4584612516423,5.10143372041712,46.2040816544696,5.25147219431406,31.3574963379989
4.99367135562372,44.2325226827963,4.28161458982401,62.420570090396,1.40510495846471,27.2644298093963,4.58779431987226,35.5511632484357,4.34003693052562,43.0560039611701,5.06739236210633,33.5549345250503
4.79882297286381,44.328431892384,4.33043483438597,71.4034972458312,0.626999711630366,20.3376349096775,4.66685248952476,34.4082743425316,3.19757795034641,38.581638511842,4.96782041964684,35.0362315958847
4.64961210492278,42.8214486088321,4.18701597246019,67.5037086460439,0.377509873033051,16.2079792062529,4.80919917513867,33.618302631021,1.83799255824849,30.9964192165248,4.96465202255438,35.8970425539153
4.50657684831619,40.576704935998,4.06724931664212,65.1224493366297,0.0933333333333333,7.59065220815416,5.19999999999999,58.5548572666663,0.261969619769305,13.3630883990802,4.96606129499964,37.7245254977357
4.40660543999268,44.330143498415,3.81628164265816,58.6058353724686,0.127141924291019,9.54629297262242,4.75135978979118,44.141241492757,1.34158204268118,27.8166647996877,5.07580598832807,38.3323992677566
4.38668525160131,45.222672569011,3.25766117415617,43.3889772708627,0.326081473735259,14.6320947517365,4.05820577726764,39.9883549582473,2.73462951911985,35.9667968068835,5.11156399526534,39.642624861711
4.40029369454974,45.9432544996471,3.79622520106059,63.3487549812381,0.52742244378814,17.710742074641,3.74859821586862,37.0764711697595,3.98813972709487,40.9093221192187,5.17365599126236,40.9971801322143
4.66852556205234,46.9984835535961,3.77329886423191,66.1961518382392,0.716903774761827,20.5094397235714,3.43901984192701,35.0855104208922,4.98391342181362,42.9586024845999,5.20711447060186,42.453137745229
4.07512536161016,47.6941942950779,3.68643004659682,65.6702229548663,0.874675015286604,21.6199156320852,3.17470354388866,35.3157008265291,4.41192379001434,41.2527114713658,5.20030130205634,43.4336854911608
3.84402157610673,47.1740493053384,3.77800152444016,70.1474462442214,1.06351666408598,23.0123456533883,2.90814328206001,36.5147785648033,3.39234014119056,37.5325165860867,5.08881681248241,44.968947470848
3.64823476657902,42.8730260744861,3.32714805268504,60.1332008829445,1.251655130566,25.3171100443018,2.7167119053866,39.0908191909287,1.95009374068197,30.7542612693414,4.93625249632161,44.8130999638219
3.40696725201503,39.721104850002,2.94730433646717,52.5219939907673,1.47184118239805,27.7897560945445,3.09236854177011,51.5560053586992,0.434946195186476,16.2622733300023,4.80000000000001,44.5464361083709
3.48909323204883,46.4914566681395,2.31354040407865,40.3161686486768,1.62092444120661,28.845863718668,3.14096147890142,55.6863851806751,1.08787026425246,24.5103844798823,4.65939409539074,44.5176008136057
3.65023675802856,52.0190706699181,1.81266365845987,30.8255351248834,1.8477314801771,30.5935945470401,2.16312438783762,37.9243202945645,2.48235633283795,33.9005356946858,4.53967076250216,45.4058788823581
3.82573203384954,57.4340900885067,1.66424344204227,30.4325517502651,2.01727908861433,32.0676775302754,1.85753294554621,33.8213008738503,3.70777529378018,39.6733209157437,4.42916770585914,45.3995813780901
4.9155826003253,64.035852071314,1.8715132173884,32.5628814746778,2.17302111496475,33.7469532722334,1.60972292431455,30.1315398623324,4.709156441219,42.9233186158952,4.26762037521659,46.8550851397785
4.02918778238629,62.8827551392656,2.1470525153256,34.1029534267065,2.34000137622863,34.6230145268435,1.40989026949609,28.2585690846491,4.38410104721692,43.5958711447464,4.17317650623637,45.7714246584281
3.97479777618951,58.3608820476397,2.92739486155754,37.9858147983138,2.5657531328543,36.5868120825548,1.22405002461841,28.156636350755,3.43297988646873,43.0998961870294,4.04307332292243,45.6169874384538
3.73910504775973,55.4798685323256,2.82448993280713,34.5878651098259,2.74128696299784,37.4127981313921,1.12199388763916,30.5862820624854,2.24977091213909,38.8602294832219,3.91785067157542,46.3557855534947
3.18544051926744,42.7249962674539,1.77366846376116,29.2438685155933,2.92632812106505,39.4205662509056,1.76663527993076,46.9436202760544,0.754834479429865,29.5910218143434,3.79017134174549,47.2932023977202
3.69333855696229,65.3904848572341,0.576026753567912,18.8301668588837,3.06179804366459,41.2858066114762,2.54953672637297,60.0209154917848,1.47085355036787,42.5161711156466,3.65952319281729,47.8499270462783
3.88980685034136,75.14649483822,0.253462524536523,12.8343517465401,3.21943379531711,42.5666460285301,0.458382256532087,25.6708496128657,3.42198026675602,63.5724738171273,3.59684664634928,49.0108115104186
4.09004631376731,81.5234157391693,0,5.35844672843611,3.43715175803839,44.7544473879975,0.153867713044412,11.5068028820764,4.07914398301053,64.5986870293446,3.46379269747889,49.733172933923
5.19999999999999,58.5198564056923,0.157144989308324,10.8746670056867,3.56052564251785,45.2295377832766,0,1.71997324318058,4.69566037747968,64.7148005309323,3.47305392853503,52.2692951788702
4,82.8360481213653,0.40089193903139,17.5815770696794,3.76707161196535,47.3750113674577,0.22586428273489,12.5693656529662,4.6491078126386,61.2630084102984,3.43699103974709,53.9653654700624
3.72481509051082,76.1597654238716,0.657121090983421,23.9253964031983,3.9038722243456,47.5471600161762,0.434824419714607,18.3948692361009,3.88537674468044,57.0365668821089,3.49103005083476,55.017785680826
3.46929707444018,72.8388955003618,0.849292097196663,26.5398565464973,4.02507152002416,48.946861916396,0.71990209670986,26.4475413384827,2.9595962573892,51.9147960925295,3.46100816761634,59.2348976661133
0.930379793462645,34.476123469124,0.999500519549797,26.0540570087377,4.18587418913198,50.2967971045273,1.63926706138878,45.9675633258833,1.29471754219915,38.8626628128461,3.28599471928037,59.448079249161
2.07186968198491,54.4322633625455,1.16324754971708,26.23846177411,4.28127174584673,50.989719485025,2.89388065376844,63.8185750891221,1.17974624823079,37.9558863766138,3.28618857387277,62.6501872719364
1.96174082434997,51.9252592565366,1.37258984906453,27.314992054536,4.40814849148867,51.8811545796243,1.78707377425803,44.0352770443032,2.86481558190595,49.4606603018486,3.31097956797349,65.0568208652226
0.206953674770837,32.1433760801158,1.54735405695553,28.6974513387642,4.54592657446261,51.9629409709568,1.48673610721763,32.6737177601186,3.80173146599975,53.2944568850569,2.95373678126798,59.9003268799149
3.99390169538688,58.3074442413594,1.71124433178824,31.1426039856064,4.66009048587299,52.568065122518,1.5737973343157,29.858364036447,4.5956274532877,55.735126984111,2.17110420541465,46.5533640971188
1.20720060109241,40.9277270081572,1.96015498541511,33.6467643765356,4.77819677443599,53.160571127354,1.74201673424399,29.6879458419367,4.7961083170195,56.8599848980416,2.36267414169171,47.7319693835385
1.45450677193621,43.4991811129445,2.21806885346238,36.7961737671999,4.88274382683757,54.0086093493562,1.89947145575485,32.3501468841502,3.93622700590195,52.1749240143044,3.6927156223769,55.9142341561079
0.973312788811853,33.5082544992877,2.38720296629539,37.9484447239251,4.95953960873492,56.9358990622928,2.11838737543007,34.5209895058513,2.95410305008647,47.6093011163638,1.9845069934135,47.0708029572113
0.894994694876247,24.3408896202335,2.4942938717984,36.6935726210031,5.07395534092242,55.7965581368672,2.39833404254625,39.9565451348084,1.45282776530141,36.8578765373731,1.74090598639608,47.2584843522176
1.19994799083817,31.0746803027695,2.67805024806103,36.0954321393765,5.12962844011376,57.9492753729145,3.33796826292815,61.941245700537,0.746029580143831,29.836458925207,1.84665401874343,50.3236906299638
1.54588139571274,35.3219160231064,2.90770466496311,36.1291100497479,5.07429137770366,59.662657551448,2.88473156966039,45.2685387012896,2.66549938773997,48.0077781104099,1.41837898925115,45.7131079165246
1.8633536306974,38.8059882831824,3.08474043633928,36.3621810788907,5.0559036320651,59.3689664627987,2.82460542331717,39.4353634467333,3.74818149530457,52.9798670950779,0.745559046750396,37.8929843761158
2.71445805059679,42.2621655386504,3.18334981682958,37.6285834929761,5.05632309919615,59.9694941642851,2.93389242559638,37.6957093606142,4.60195867894143,55.9216927543695,0.296537449852364,27.0414960384147
2.35745420348104,41.0236889490156,3.38403297067662,39.8169866929364,5.10114420989273,59.7808047825369,3.08498649307755,37.591062830243,4.9466583296672,57.2675778528163,0,0
2.19136714580566,37.7224149395282,3.54540053822085,43.1514890934498,5.19999999999999,58.8260904395153,3.2249316097908,39.0888169226857,4.24010377018882,53.8872953402635,3.59060762799487,49.550726724429
2.25281450227096,35.8981321043751,3.76283096498869,45.5982814437651,5.09365211246072,59.3979076476717,3.46276408097923,43.8074834891142,3.32597406304903,49.0853120967696,0.732885394613788,30.5313245933236
2.31067320021849,32.8468091016255,3.94450707373899,43.9963730297001,4.86898697774043,63.039034391388,3.83309230974785,52.6317608182661,1.87679615070272,38.9350924765035,0.809936457550914,31.5253387037436
