stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Velocity,Displacement
50,0.3,0.2,0.05,0.6,1,3.75524886318654,28.2953834224907
50,0.3,0.2,0.05,0.6,1,3.57511008307138,30.4246955610838
50,0.3,0.2,0.05,0.6,1,4.838797600782,103.923854108296
50,0.3,0.2,0.05,0.6,1,4.47060713938135,48.1671218900256
50,0.3,0.2,0.05,0.6,1,4.17400171135868,41.8180476946538
50,0.3,0.2,0.05,0.6,1,4.11401075970667,30.2140952477048
50,0.3,0.2,0.05,0.6,1,4.60250396281923,40.0508849414131
50,0.3,0.2,0.05,0.6,1,4.43723275848451,30.7933681295678
50,0.3,0.2,0.05,0.6,1,4.81451100793997,47.5507624612636
50,0.3,0.2,0.05,0.6,1,4.02115552703345,98.4543679828723
50,0.3,0.2,0.05,0.6,1,3.31572179306049,53.3103471101666
50,0.3,0.2,0.05,0.6,1,5.77499784748067,39.7308987522205
50,0.3,0.2,0.05,0.6,1,5.88464795834614,47.4850799866271
50,0.3,0.2,0.05,0.6,1,4.6105634053347,54.3169772365415
50,0.3,0.2,0.05,0.6,1,4.01445071048087,39.9131468261378
50,0.3,0.2,0.05,0.6,1,4.0341936192997,25.4901724774536
50,0.3,0.2,0.05,0.6,1,4.1930118238684,32.1057618533225
50,0.3,0.2,0.05,0.6,1,3.84959051533874,68.3209098184497
50,0.3,0.2,0.05,0.6,1,3.97887530324031,27.8225614514744
50,0.3,0.2,0.05,0.6,1,3.89720169298606,48.9895355660921
50,0.3,0.2,0.05,0.6,1,4.21938003935781,35.0723214675441
50,0.3,0.2,0.05,0.6,1,4.01500698861482,26.4349010496558
50,0.3,0.2,0.05,0.6,1,4.13904824687303,59.067048018662
50,0.3,0.2,0.05,0.6,1,4.92378451563499,22.2199967524552
50,0.3,0.2,0.05,0.6,1,4.03460727818544,56.049941100894
50,0.3,0.2,0.05,0.6,1,4.41101469721726,33.8660961035565
50,0.3,0.2,0.05,0.6,1,4.37056797630375,41.307990903281
50,0.3,0.2,0.05,0.6,1,4.60418797112409,39.6013625501279
50,0.3,0.2,0.05,0.6,1,3.86326520943525,95.6879203982933
50,0.3,0.2,0.05,0.6,1,4.62424807607117,36.4649510328841
50,0.3,0.2,0.05,0.6,1,3.92777974318604,32.4234495168346
50,0.3,0.2,0.05,0.6,1,5.43333701620877,63.9580916583876
50,0.3,0.2,0.05,0.6,1,5.50374325852134,15.711048840463
50,0.3,0.2,0.05,0.6,1,4.49581160380941,46.7174431620168
50,0.3,0.2,0.05,0.6,1,4.23438022673536,54.0530433518446
50,0.3,0.2,0.05,0.6,1,4.79540413627484,27.8283357460284
50,0.3,0.2,0.05,0.6,1,4.53427053004532,44.148775657119
50,0.3,0.2,0.05,0.6,1,2.7268131941062,28.522684058992
50,0.3,0.2,0.05,0.6,1,6.0310857405212,65.5534372364703
50,0.3,0.2,0.05,0.6,1,4.20425660280533,66.6238829737258
50,0.3,0.2,0.05,0.6,1,4.26741210488514,65.0239334104087
50,0.3,0.2,0.05,0.6,1,4.60376104227025,55.431885943502
50,0.3,0.2,0.05,0.6,1,5.16434250766238,48.5107961413644
50,0.3,0.2,0.05,0.6,1,5.9387431341342,39.3267123682909
50,0.3,0.2,0.05,0.6,1,4.58474513714861,37.7062613497559
50,0.3,0.2,0.05,0.6,1,3.61563208237882,27.1678593756972
50,0.3,0.2,0.05,0.6,1,4.0532245183523,40.329543350966
50,0.3,0.2,0.05,0.6,1,6.16383487982673,75.5580994315395
50,0.3,0.2,0.05,0.6,1,4.6674321182493,51.9451780911019
50,0.3,0.2,0.05,0.6,1,3.86717925073535,29.7387861605029
50,0.3,0.2,0.05,0.6,1,4.30667737642924,127.072701451593
50,0.3,0.2,0.05,0.6,1,4.5289055686747,121.369306640598
50,0.3,0.2,0.05,0.6,1,4.73559118633195,22.5398188558562
50,0.3,0.2,0.05,0.6,1,5.92235305422717,76.8304726361038
50,0.3,0.2,0.05,0.6,1,4.80000000000001,116.109779234912
50,0.3,0.2,0.05,0.6,1,4.00958678958636,34.2795585907265
50,0.3,0.2,0.05,0.6,1,4.40827325900638,49.4705229558576
50,0.3,0.2,0.05,0.6,1,4.47180987020979,35.8702537841532
50,0.3,0.2,0.05,0.6,1,3.09202000197925,29.6546622020262
50,0.3,0.2,0.05,0.6,1,5.15772106232861,53.4310229989923
50,0.3,0.2,0.05,0.6,1,4.05174118965246,49.0864746740552
50,0.3,0.2,0.05,0.6,1,4.5471234028043,95.3029530011756
50,0.3,0.2,0.05,0.6,1,4.6938243539118,57.2178268118823
50,0.3,0.2,0.05,0.6,1,4.80350618225392,47.3640435817334
50,0.3,0.2,0.05,0.6,1,4.35828616334797,19.7929421629799
50,0.3,0.2,0.05,0.6,1,3.51970732922225,50.4379515031405
50,0.3,0.2,0.05,0.6,1,5.11280741901387,35.9356418164769
50,0.3,0.2,0.05,0.6,1,3.95439948720157,51.1894624191183
50,0.3,0.2,0.05,0.6,1,4.85664191338627,60.6373484374568
50,0.3,0.2,0.05,0.6,1,3.78045826292412,27.3494660176529
50,0.3,0.2,0.05,0.6,1,3.47946203026724,69.8806679908124
50,0.3,0.2,0.05,0.6,1,3.7364572674721,39.5419483016693
50,0.3,0.2,0.05,0.6,1,4.69658806430958,78.5879203926385
50,0.3,0.2,0.05,0.6,1,5.34837467669084,29.1858521048181
50,0.3,0.2,0.05,0.6,1,3.5485395939291,34.5036754576339
50,0.3,0.2,0.05,0.6,1,4.34356736277616,42.9473482432508
50,0.3,0.2,0.05,0.6,1,4.82552802203968,67.1814982242632
50,0.3,0.2,0.05,0.6,1,6.99552427357912,144.006004770827
50,0.3,0.2,0.05,0.6,1,4.48189692326427,40.1994815562847
50,0.3,0.2,0.05,0.6,1,4.93055264674461,33.5029579098626
50,0.3,0.2,0.05,0.6,1,3.73381635235993,31.1005450369968
50,0.3,0.2,0.05,0.6,1,3.62657442290737,30.5477804789674
50,0.3,0.2,0.05,0.6,1,4.10736305929971,77.1541305258512
50,0.3,0.2,0.05,0.6,1,4.414699164063,52.1758676091649
50,0.3,0.2,0.05,0.6,1,4.39573826537813,108.043714402668
50,0.3,0.2,0.05,0.6,1,4.40293241090062,58.7036678267723
50,0.3,0.2,0.05,0.6,1,4.65166661609631,57.2201108907226
50,0.3,0.2,0.05,0.6,1,3.57463576198143,29.0253467548856
50,0.3,0.2,0.05,0.6,1,4.04364197020437,60.571453508201
50,0.3,0.2,0.05,0.6,1,4.26103703651608,30.5789333710189
50,0.3,0.2,0.05,0.6,1,5.47605782782438,26.2088322990546
50,0.3,0.2,0.05,0.6,1,4.4680084840845,34.8499475034917
50,0.3,0.2,0.05,0.6,1,3.52061097199838,29.7876574031158
50,0.3,0.2,0.05,0.6,1,3.67241536372843,126.850129113621
50,0.3,0.2,0.05,0.6,1,3.01586396182344,29.8952552808574
50,0.3,0.2,0.05,0.6,1,3.8585297367976,27.4580528780107
50,0.3,0.2,0.05,0.6,1,3.81941644497487,82.8115900054892
50,0.3,0.2,0.05,0.6,1,4.35301509849326,38.3914953919883
50,0.3,0.2,0.05,0.6,1,6.40742928799312,22.8627937843514
50,0.3,0.2,0.05,0.6,1,4.93196770994191,66.3488857899141
50,0.3,0.2,0.05,0.6,1,7.60723024754088,32.4059599327301
50,0.3,0.2,0.05,0.6,1,5.20452880085303,55.4296972837397
50,0.3,0.2,0.05,0.6,1,4.79919958427713,42.1612811803786
50,0.3,0.2,0.05,0.6,1,4.9429277381917,53.5380098840315
50,0.3,0.2,0.05,0.6,1,4.812228539627,54.2781636511551
50,0.3,0.2,0.05,0.6,1,3.42667667941167,19.6852854892055
50,0.3,0.2,0.05,0.6,1,5.01795631246725,31.6975367674694
50,0.3,0.2,0.05,0.6,1,4.01187267519687,40.1759819850536
50,0.3,0.2,0.05,0.6,1,4.40576914470633,45.4798995090281
50,0.3,0.2,0.05,0.6,1,4.95036070481128,63.5210493035947
50,0.3,0.2,0.05,0.6,1,4.27622286787339,50.7812252992644
50,0.3,0.2,0.05,0.6,1,3.26442573329884,164.369879285299
50,0.3,0.2,0.05,0.6,1,6.10525986322907,30.2036128137475
50,0.3,0.2,0.05,0.6,1,5.60806863094513,44.2319417357302
50,0.3,0.2,0.05,0.6,1,6.78505036450868,44.0430048706757
50,0.3,0.2,0.05,0.6,1,3.67678934979961,45.4219170283699
50,0.3,0.2,0.05,0.6,1,5.06076855911688,41.8807206613317
50,0.3,0.2,0.05,0.6,1,2.90916559006667,40.8055581809463
50,0.3,0.2,0.05,0.6,1,4.71971973881459,79.2899968051507
50,0.3,0.2,0.05,0.6,1,3.72153382481974,24.0450275917306
50,0.3,0.2,0.05,0.6,1,3.56571486679544,31.9287182526955
50,0.3,0.2,0.05,0.6,1,2.65402810998472,59.7676955787324
50,0.3,0.2,0.05,0.6,1,7.51899222013057,150.546361154189
50,0.3,0.2,0.05,0.6,1,5.61001587628598,113.473161789218
50,0.3,0.2,0.05,0.6,1,4.3045368070907,74.9293273170868
50,0.3,0.2,0.05,0.6,1,3.26210742466671,42.3722582399231
50,0.3,0.2,0.05,0.6,1,4.70987106182436,56.5229293320921
50,0.3,0.2,0.05,0.6,1,2.47747910549852,44.2644297720112
50,0.3,0.2,0.05,0.6,1,3.17090859825502,27.5785523263568
50,0.3,0.2,0.05,0.6,1,3.92591334130325,38.3607144394823
50,0.3,0.2,0.05,0.6,1,5.03866032579064,26.619066936684
50,0.3,0.2,0.05,0.6,1,4.32962666295686,27.8254357991871
50,0.3,0.2,0.05,0.6,1,4.52547859467176,48.7824108192849
50,0.3,0.2,0.05,0.6,1,4.55727043873866,70.3629412101876
50,0.3,0.2,0.05,0.6,1,3.72918555055292,28.1036963557587
50,0.3,0.2,0.05,0.6,1,5.47722051302753,78.7181813753519
50,0.3,0.2,0.05,0.6,1,4.01974243168944,26.1066111873108
50,0.3,0.2,0.05,0.6,1,3.53711612055125,43.7444871351798
50,0.3,0.2,0.05,0.6,1,5.37893507478262,94.0016644638932
50,0.3,0.2,0.05,0.6,1,4.40604369914574,35.2584645982169
50,0.3,0.2,0.05,0.6,1,4.45079192764417,46.6806631214383
50,0.3,0.2,0.05,0.6,1,3.87899762721896,43.6569056044862
50,0.3,0.2,0.05,0.6,1,4.71000502439842,36.5318929654077
50,0.3,0.2,0.05,0.6,1,4.20845546381198,67.2274137509603
50,0.3,0.2,0.05,0.6,1,4.80537178340287,59.4586259329829
50,0.3,0.2,0.05,0.6,1,6.31792404031683,32.0357349501727
50,0.3,0.2,0.05,0.6,1,5.84637673785684,31.4017319498502
50,0.3,0.2,0.05,0.6,1,5.71220083730251,95.4108944540044
50,0.3,0.2,0.05,0.6,1,4.23537502902987,56.4073580978483
50,0.3,0.2,0.05,0.6,1,4.16276027179161,33.7194516992756
50,0.3,0.2,0.05,0.6,1,4.59286131181641,71.8352725369716
50,0.3,0.2,0.05,0.6,1,5.7957317849769,32.8912218037057
50,0.3,0.2,0.05,0.6,1,4.68415977305401,60.806754900826
50,0.3,0.2,0.05,0.6,1,5.60846175558209,87.3648461763767
50,0.3,0.2,0.05,0.6,1,4.56551220635526,35.0927770750183
50,0.3,0.2,0.05,0.6,1,3.57950159626957,49.8865522770099
50,0.3,0.2,0.05,0.6,1,4.30828318705257,24.3492661917704
50,0.3,0.2,0.05,0.6,1,3.91487339541142,116.773147268108
50,0.3,0.2,0.05,0.6,1,4.79593438628303,191.739649884968
50,0.3,0.2,0.05,0.6,1,4.09503350701388,26.2339061725419
50,0.3,0.2,0.05,0.6,1,5.00423137246889,40.2348336045386
50,0.3,0.2,0.05,0.6,1,5,81.6140569931644
50,0.3,0.2,0.05,0.6,1,5.3277896712066,82.494871254888
50,0.3,0.2,0.05,0.6,1,5.36319339208236,26.0165348322154
50,0.3,0.2,0.05,0.6,1,3.72080075956377,17.8786676831268
50,0.3,0.2,0.05,0.6,1,4.40407997822128,27.8873877939453
50,0.3,0.2,0.05,0.6,1,3.41960957815145,41.1405562579961
50,0.3,0.2,0.05,0.6,1,3.51053217280266,41.6907395072249
50,0.3,0.2,0.05,0.6,1,1.81731410879424,74.9342886947314
50,0.3,0.2,0.05,0.6,1,4.36306715600982,23.4428185302782
50,0.3,0.2,0.05,0.6,1,5.01529987728488,64.6560469215205
50,0.3,0.2,0.05,0.6,1,4.12280511758628,84.7305819581421
50,0.3,0.2,0.05,0.6,1,5.1289291540758,27.4417863140814
50,0.3,0.2,0.05,0.6,1,4.51109048810304,86.8092444215943
50,0.3,0.2,0.05,0.6,1,3.38573465694709,19.3067989455458
50,0.3,0.2,0.05,0.6,1,4.2850824497822,40.0391766814228
50,0.3,0.2,0.05,0.6,1,4.74966848620274,82.2011846653709
50,0.3,0.2,0.05,0.6,1,4.81647492536967,48.8298156739792
50,0.3,0.2,0.05,0.6,1,3.15821952925006,23.4081874437255
50,0.3,0.2,0.05,0.6,1,4.58073357546247,98.6050612172147
50,0.3,0.2,0.05,0.6,1,4.5501492349417,34.6615215370398
50,0.3,0.2,0.05,0.6,1,4.06568209818329,34.5919462614127
50,0.3,0.2,0.05,0.6,1,5.65892819577518,50.5765100046687
50,0.3,0.2,0.05,0.6,1,5.30148686925487,79.5823091330251
50,0.3,0.2,0.05,0.6,1,5.61484970234283,60.8509451747516
50,0.3,0.2,0.05,0.6,1,4.79158365156724,57.4415522755766
50,0.3,0.2,0.05,0.6,1,5.44667364883775,31.2837381585539
50,0.3,0.2,0.05,0.6,1,4.29476161884115,78.9539248283485
50,0.3,0.2,0.05,0.6,1,3.90846573550848,64.4337359447362
50,0.3,0.2,0.05,0.6,1,4.00070158770705,21.5085161093525
50,0.3,0.2,0.05,0.6,1,4.35299067943315,30.4769046112486
50,0.3,0.2,0.05,0.6,1,4.47006996108335,52.6231259564906
50,0.3,0.2,0.05,0.6,1,4.49283724174544,28.6232527711626
50,0.3,0.2,0.05,0.6,1,4.26544742759599,61.6699832450152
50,0.3,0.2,0.05,0.6,1,4.33445852892856,54.4367214434677
50,0.3,0.2,0.05,0.6,1,5.17220205801433,51.9977625554122
50,0.3,0.2,0.05,0.6,1,5.39331163254005,120.101287987459
50,0.3,0.2,0.05,0.6,1,3.62630647519988,31.8896213946886
50,0.3,0.2,0.05,0.6,1,3.53369119117041,121.168842768072
50,0.3,0.2,0.05,0.6,1,7.28360067533809,130.355767948014
50,0.3,0.2,0.05,0.6,1,5.06986410218839,36.8180144975862
50,0.3,0.2,0.05,0.6,1,6.01213640420467,57.8036940953625
50,0.3,0.2,0.05,0.6,1,6.80273108106982,112.25135115492
50,0.3,0.2,0.05,0.6,1,3.3749802842576,23.4456585915097
50,0.3,0.2,0.05,0.6,1,3.81089509073851,106.479420822237
50,0.3,0.2,0.05,0.6,1,5.39582594419096,42.2947821985674
50,0.3,0.2,0.05,0.6,1,4.40474611140162,64.8972319193605
50,0.3,0.2,0.05,0.6,1,4.95122494968748,89.1062947080903
50,0.3,0.2,0.05,0.6,1,4.52044595599188,41.3795315441005
50,0.3,0.2,0.05,0.6,1,3.7728358959163,41.5574197141712
50,0.3,0.2,0.05,0.6,1,3.95970100295633,46.1295187549996
50,0.3,0.2,0.05,0.6,1,3.93331561947428,48.0749929978207
50,0.3,0.2,0.05,0.6,1,3.22734953298828,68.5024694649017
50,0.3,0.2,0.05,0.6,1,5.74363931450319,49.7346565305697
50,0.3,0.2,0.05,0.6,1,3.69184067405369,30.9150127516753
50,0.3,0.2,0.05,0.6,1,5.53881472785239,34.3285217581209
50,0.3,0.2,0.05,0.6,1,4.38484678851837,67.9751270868276
50,0.3,0.2,0.05,0.6,1,3.97657925814416,48.8373225450191
50,0.3,0.2,0.05,0.6,1,4.57437503072063,38.1749507437484
50,0.3,0.2,0.05,0.6,1,3.69839283012919,28.7412345493076
50,0.3,0.2,0.05,0.6,1,4.46823478537972,76.8129049531976
50,0.3,0.2,0.05,0.6,1,4.93512699381822,54.595499894173
50,0.3,0.2,0.05,0.6,1,4.15968873620749,27.121022465497
50,0.3,0.2,0.05,0.6,1,4.81116373386019,56.4727042131555
50,0.3,0.2,0.05,0.6,1,3.23482690752562,18.1552891176384
50,0.3,0.2,0.05,0.6,1,3.81345330130389,33.9890643886842
50,0.3,0.2,0.05,0.6,1,4.5182174212434,26.5642667954336
50,0.3,0.2,0.05,0.6,1,3.56005501258736,47.0424794369749
50,0.3,0.2,0.05,0.6,1,4.66702567757773,31.3815911966415
50,0.3,0.2,0.05,0.6,1,3.50264986759504,52.3638700847317
50,0.3,0.2,0.05,0.6,1,5.1369604538637,49.3258924795706
50,0.3,0.2,0.05,0.6,1,3.26397380898975,26.3216524063084
50,0.3,0.2,0.05,0.6,1,3.37824802552852,56.4472383604922
50,0.3,0.2,0.05,0.6,1,3.33716285871957,104.229861528151
50,0.3,0.2,0.055,0.6,1,7.84223894292791,58.5222072399249
50,0.3,0.2,0.055,0.6,1,2.81594263285925,44.7657435055779
50,0.3,0.2,0.055,0.6,1,4.01946875623079,31.1323174889411
50,0.3,0.2,0.055,0.6,1,3.63415008744398,20.6330450928392
50,0.3,0.2,0.055,0.6,1,5.26305267715953,30.9412540918341
50,0.3,0.2,0.055,0.6,1,4.2054878997526,41.829823671128
50,0.3,0.2,0.055,0.6,1,4.44876259025216,43.881523192033
50,0.3,0.2,0.055,0.6,1,3.9603272129899,38.0864940240867
50,0.3,0.2,0.055,0.6,1,5.32180424599683,28.5962226629147
50,0.3,0.2,0.055,0.6,1,5.97642985267817,165.253461982372
50,0.3,0.2,0.055,0.6,1,3.75006148759636,29.7339689546593
50,0.3,0.2,0.055,0.6,1,4.4402381567567,37.1967139423145
50,0.3,0.2,0.055,0.6,1,4.46296018819442,82.644453345628
50,0.3,0.2,0.055,0.6,1,5.13629424625632,29.8713503947937
50,0.3,0.2,0.055,0.6,1,4.39613672151192,31.3665000698658
50,0.3,0.2,0.055,0.6,1,5.44257287537585,32.0904743159511
50,0.3,0.2,0.055,0.6,1,5.90789344795228,69.0011100448813
50,0.3,0.2,0.055,0.6,1,4.88846626501276,36.5869846593137
50,0.3,0.2,0.055,0.6,1,5.63659366196978,33.6020879791136
50,0.3,0.2,0.055,0.6,1,4.26484595901791,23.5780757194034
50,0.3,0.2,0.055,0.6,1,3.61581440390992,17.0718859133719
50,0.3,0.2,0.055,0.6,1,6.08976013937368,69.8088157556779
50,0.3,0.2,0.055,0.6,1,3.53919076368981,24.8273714609371
50,0.3,0.2,0.055,0.6,1,4.44817938831803,36.061493224343
50,0.3,0.2,0.055,0.6,1,3.89518675887635,41.7465214227301
50,0.3,0.2,0.055,0.6,1,4.08874000556124,30.400311922382
50,0.3,0.2,0.055,0.6,1,3.82699715533434,21.286414056566
50,0.3,0.2,0.055,0.6,1,2.81045652993537,16.3819807529134
50,0.3,0.2,0.055,0.6,1,4.50741366154031,50.7796853237037
50,0.3,0.2,0.055,0.6,1,3.62836981289242,36.312825651403
50,0.3,0.2,0.055,0.6,1,4.98151914248256,70.4425887923267
50,0.3,0.2,0.055,0.6,1,4.71894962140479,88.004368041672
50,0.3,0.2,0.055,0.6,1,4.54674350116596,47.0110620850969
50,0.3,0.2,0.055,0.6,1,5.15765944553303,20.1568768229423
50,0.3,0.2,0.055,0.6,1,2.70382086426738,23.948023550874
50,0.3,0.2,0.055,0.6,1,3.94461449494236,28.5056122662803
50,0.3,0.2,0.055,0.6,1,4.66835303213415,128.623427233796
50,0.3,0.2,0.055,0.6,1,4.80511049689702,77.7593013533863
50,0.3,0.2,0.055,0.6,1,4.40260040113157,25.4887995830525
50,0.3,0.2,0.055,0.6,1,3.93277062895908,63.5236855419127
50,0.3,0.2,0.055,0.6,1,4.96437147487374,65.3964731023422
50,0.3,0.2,0.055,0.6,1,5.4,93.0485214636997
50,0.3,0.2,0.055,0.6,1,4.7050375059504,93.1224080327356
50,0.3,0.2,0.055,0.6,1,6.09597618168831,159.290292452122
50,0.3,0.2,0.055,0.6,1,3.68875440410106,69.4229852296828
50,0.3,0.2,0.055,0.6,1,4.84944995146634,28.579729066573
50,0.3,0.2,0.055,0.6,1,4.10321264455187,67.1683858657198
50,0.3,0.2,0.055,0.6,1,3.57392175052188,27.8714867147967
50,0.3,0.2,0.055,0.6,1,5.61447861459644,84.4345268890081
50,0.3,0.2,0.055,0.6,1,5.58727942457864,26.4799189289265
50,0.3,0.2,0.055,0.6,1,5.59326178603369,36.6007180976433
50,0.3,0.2,0.055,0.6,1,3.74505915250569,56.1458372703681
50,0.3,0.2,0.055,0.6,1,6.33059348672128,100.705079421904
50,0.3,0.2,0.055,0.6,1,6.38046554462774,27.4683066930825
50,0.3,0.2,0.055,0.6,1,3.95187915490737,36.7996701745271
50,0.3,0.2,0.055,0.6,1,3.59367861251251,33.9620256800333
50,0.3,0.2,0.055,0.6,1,5.73673313025773,80.1794827353403
50,0.3,0.2,0.055,0.6,1,3.96480361573443,50.4026446188601
50,0.3,0.2,0.055,0.6,1,5.31059968325189,18.5408876532501
50,0.3,0.2,0.055,0.6,1,4.6092649449505,32.5853351226683
50,0.3,0.2,0.055,0.6,1,5.2072133645378,43.8927438249352
50,0.3,0.2,0.055,0.6,1,4.26139193859384,43.1922256593286
50,0.3,0.2,0.055,0.6,1,3.24918209936507,42.5430815719213
50,0.3,0.2,0.055,0.6,1,4.52002082330184,130.121552248717
50,0.3,0.2,0.055,0.6,1,5.85312482990339,40.3434466107407
50,0.3,0.2,0.055,0.6,1,3.79580353929536,40.5675884648966
50,0.3,0.2,0.055,0.6,1,4.2977587864761,36.2305955082821
50,0.3,0.2,0.055,0.6,1,7.05909068351192,115.917824362069
50,0.3,0.2,0.055,0.6,1,3.81236026509225,32.4797595270237
50,0.3,0.2,0.055,0.6,1,4.71355437356824,18.3819468401081
50,0.3,0.2,0.055,0.6,1,4.69514791249928,35.4562983956604
50,0.3,0.2,0.055,0.6,1,5.58816055809669,105.775216802981
50,0.3,0.2,0.055,0.6,1,4.37022390111993,59.0647735137142
50,0.3,0.2,0.055,0.6,1,4.98530440097228,102.203625965751
50,0.3,0.2,0.055,0.6,1,4.32036731790573,47.8486770917886
50,0.3,0.2,0.055,0.6,1,4.76570121246036,51.6201576089896
50,0.3,0.2,0.055,0.6,1,4.00215383914469,55.0909462339573
50,0.3,0.2,0.055,0.6,1,4.66776979198815,51.990976307858
50,0.3,0.2,0.055,0.6,1,5.20392391101498,37.9410105318953
50,0.3,0.2,0.055,0.6,1,4.27245020954777,87.9396549098557
50,0.3,0.2,0.055,0.6,1,3.50812661358827,32.0440549214302
50,0.3,0.2,0.055,0.6,1,4.43028837079973,99.0075173946993
50,0.3,0.2,0.055,0.6,1,4.44329435563168,35.1902254965565
50,0.3,0.2,0.055,0.6,1,5.22187480339744,82.4985313466636
50,0.3,0.2,0.055,0.6,1,5.77523081912816,108.518061388769
50,0.3,0.2,0.055,0.6,1,3.20779706142432,29.1966000672335
50,0.3,0.2,0.055,0.6,1,5.52762813363302,52.2656295568479
50,0.3,0.2,0.055,0.6,1,4.37226343247805,32.4101699993587
50,0.3,0.2,0.055,0.6,1,5.07162591937661,42.9598692839752
50,0.3,0.2,0.055,0.6,1,6.4021671812882,82.1842238723694
50,0.3,0.2,0.055,0.6,1,3.5109425712372,36.2484853265342
50,0.3,0.2,0.055,0.6,1,4.12595265102909,24.67886315005
50,0.3,0.2,0.055,0.6,1,2.626126022072,16.5835369363309
50,0.3,0.2,0.055,0.6,1,3.15209233179797,45.9026003589099
50,0.3,0.2,0.055,0.6,1,3.8868382573101,35.6096670570654
50,0.3,0.2,0.055,0.6,1,5.20743711598465,150.878157410667
50,0.3,0.2,0.055,0.6,1,2.98026347530246,37.0511387091887
50,0.3,0.2,0.055,0.6,1,4.81143874857929,24.1879828638291
50,0.3,0.2,0.055,0.6,1,4.76868319688559,86.0167304336748
50,0.3,0.2,0.055,0.6,1,3.5742166009623,31.0610315099971
50,0.3,0.2,0.055,0.6,1,5.52710225600899,47.4809244677922
50,0.3,0.2,0.055,0.6,1,4.13741148072241,29.3841585971092
50,0.3,0.2,0.055,0.6,1,4.44307159553395,38.0365636787671
50,0.3,0.2,0.055,0.6,1,4.80000000000001,88.885747410193
50,0.3,0.2,0.055,0.6,1,4.25835697067975,53.8856049913364
50,0.3,0.2,0.055,0.6,1,4.17571568931642,70.7183242719209
50,0.3,0.2,0.055,0.6,1,4.44365274825588,56.7871957536166
50,0.3,0.2,0.055,0.6,1,4.64601859663292,51.7551508808795
50,0.3,0.2,0.055,0.6,1,4.69901578821772,61.3905892986476
50,0.3,0.2,0.055,0.6,1,5.20056774850723,113.661001224793
50,0.3,0.2,0.055,0.6,1,4.8057206145349,36.2913641247803
50,0.3,0.2,0.055,0.6,1,4.36780614607704,22.7329679532324
50,0.3,0.2,0.055,0.6,1,4.17494766763092,26.3003052439491
50,0.3,0.2,0.055,0.6,1,3.43814108680078,45.8388402449189
50,0.3,0.2,0.055,0.6,1,6.43056954747576,73.7288784380035
50,0.3,0.2,0.055,0.6,1,5.56357443270843,62.2919690140015
50,0.3,0.2,0.055,0.6,1,3.9782243151947,22.0550888671299
50,0.3,0.2,0.055,0.6,1,4.98559261228756,52.7219932364424
50,0.3,0.2,0.055,0.6,1,4.23728456062345,109.017131014948
50,0.3,0.2,0.055,0.6,1,4.32146381810702,47.2561941072719
50,0.3,0.2,0.055,0.6,1,4.40974674216966,68.5800625462948
50,0.3,0.2,0.055,0.6,1,3.82545400046321,41.5856457124268
50,0.3,0.2,0.055,0.6,1,3.55868871581623,60.8507128298756
50,0.3,0.2,0.055,0.6,1,5.65635980967691,16.7417947585545
50,0.3,0.2,0.055,0.6,1,3.36693410967439,36.5358420740976
50,0.3,0.2,0.055,0.6,1,4.96988045148313,64.0512546848156
50,0.3,0.2,0.055,0.6,1,3.83811013540606,59.7277221081908
50,0.3,0.2,0.055,0.6,1,4.00353873955321,31.1364000480223
50,0.3,0.2,0.055,0.6,1,3.17166585454013,17.8489577230068
50,0.3,0.2,0.055,0.6,1,3.42663572933169,62.7349380464426
50,0.3,0.2,0.055,0.6,1,4.03961015633444,33.992231848745
50,0.3,0.2,0.055,0.6,1,5.00267845748118,57.597659827068
50,0.3,0.2,0.055,0.6,1,4.29590211376938,96.3740456118454
50,0.3,0.2,0.055,0.6,1,3.47407809368237,21.9310753601099
50,0.3,0.2,0.055,0.6,1,4.34052918448133,45.9147409334455
50,0.3,0.2,0.055,0.6,1,4.74683104507139,46.0936997425456
50,0.3,0.2,0.055,0.6,1,6.86628931990092,71.9163889021495
50,0.3,0.2,0.055,0.6,1,4.4008677472639,90.4796142950909
50,0.3,0.2,0.055,0.6,1,3.61107885611524,36.4867072583832
50,0.3,0.2,0.055,0.6,1,4.57768621473788,45.9995063104148
50,0.3,0.2,0.055,0.6,1,4.11910057808661,36.2712981836922
50,0.3,0.2,0.055,0.6,1,5.56698362160124,45.9640729601394
50,0.3,0.2,0.055,0.6,1,4.73043363473593,27.2345970171946
50,0.3,0.2,0.055,0.6,1,4.70775906895554,45.5129538316998
50,0.3,0.2,0.055,0.6,1,4.5970781962858,87.0315199400886
50,0.3,0.2,0.055,0.6,1,3.77327402683355,34.4742576820687
50,0.3,0.2,0.055,0.6,1,4.05332193203122,38.2371782504331
50,0.3,0.2,0.055,0.6,1,4.79238179971972,67.7123353727974
50,0.3,0.2,0.055,0.6,1,5.39640425521986,34.7642385231207
50,0.3,0.2,0.055,0.6,1,6.32954342873181,33.215790058914
50,0.3,0.2,0.055,0.6,1,5.01640500912147,71.10024060447
50,0.3,0.2,0.055,0.6,1,3.95217103874637,40.4279756802271
50,0.3,0.2,0.055,0.6,1,4.80149575869417,23.6689693444535
50,0.3,0.2,0.055,0.6,1,4.83370435339671,57.6423824650461
